5.333333333333333155e-03,3.466666666666666508e-02,4.926230758428573608e-04,5.878682250976562500e+02,5.302387237548828125e+00
5.333333333333333155e-03,3.733333333333333642e-02,3.411398828029632568e-01,1.682247924804687500e+02,5.489896297454833984e+00
6.666666666666667095e-03,3.200000000000000067e-02,5.142678022384643555e-01,2.061536712646484375e+02,5.551344394683837891e+00
1.200000000000000025e-02,3.599999999999999728e-02,5.259810090065002441e-01,2.004400024414062500e+02,5.421922683715820312e+00
1.466666666666666639e-02,3.466666666666666508e-02,5.146459341049194336e-01,1.784357910156250000e+02,5.388294696807861328e+00
2.000000000000000042e-02,4.399999999999999745e-02,4.628551304340362549e-01,1.599721527099609375e+02,5.311124801635742188e+00
1.066666666666666631e-02,3.866666666666666863e-02,3.746004700660705566e-01,1.565683898925781250e+02,5.272926330566406250e+00
2.000000000000000042e-02,5.066666666666666541e-02,3.112647831439971924e-01,1.781732330322265625e+02,5.283435344696044922e+00
9.333333333333334106e-03,4.266666666666666524e-02,3.270521759986877441e-01,1.733916320800781250e+02,5.296320438385009766e+00
6.666666666666667095e-03,3.066666666666666499e-02,3.916521072387695312e-01,1.517702178955078125e+02,5.324381351470947266e+00
5.333333333333333155e-03,2.133333333333333262e-02,4.420197308063507080e-01,1.513199615478515625e+02,5.340653419494628906e+00
8.000000000000000167e-03,4.666666666666666879e-02,4.802907705307006836e-01,1.460545043945312500e+02,5.302553176879882812e+00
6.666666666666667095e-03,4.266666666666666524e-02,4.799156785011291504e-01,1.618634643554687500e+02,5.311465740203857422e+00
9.333333333333334106e-03,4.399999999999999745e-02,4.778907895088195801e-01,1.513863677978515625e+02,5.296522617340087891e+00
1.200000000000000025e-02,5.733333333333333337e-02,4.592929780483245850e-01,1.575656890869140625e+02,5.254040718078613281e+00
1.333333333333333419e-02,5.600000000000000117e-02,4.372079968452453613e-01,1.481852722167968750e+02,5.231314182281494141e+00
2.800000000000000058e-02,6.800000000000000488e-02,4.004409015178680420e-01,1.602966156005859375e+02,5.212875843048095703e+00
1.600000000000000033e-02,5.733333333333333337e-02,3.848110437393188477e-01,1.590663299560546875e+02,5.231111049652099609e+00
1.866666666666666821e-02,6.533333333333332660e-02,3.918823599815368652e-01,1.515942077636718750e+02,5.210627555847167969e+00
1.200000000000000025e-02,5.066666666666666541e-02,4.067055284976959229e-01,1.409789581298828125e+02,5.220196247100830078e+00
1.600000000000000033e-02,6.400000000000000133e-02,4.262649416923522949e-01,1.532156219482421875e+02,5.200399398803710938e+00
1.466666666666666639e-02,5.466666666666666896e-02,4.510623812675476074e-01,1.544372711181640625e+02,5.194379329681396484e+00
2.933333333333333279e-02,7.599999999999999811e-02,4.659384191036224365e-01,1.456092529296875000e+02,5.186224937438964844e+00
1.600000000000000033e-02,5.999999999999999778e-02,4.754594266414642334e-01,1.434628753662109375e+02,5.172290325164794922e+00
1.466666666666666639e-02,7.733333333333333726e-02,4.588199555873870850e-01,1.535856323242187500e+02,5.148641109466552734e+00
1.866666666666666821e-02,9.466666666666666285e-02,4.645162820816040039e-01,1.498325500488281250e+02,5.106689929962158203e+00
2.133333333333333262e-02,8.133333333333332693e-02,4.396395087242126465e-01,1.525270080566406250e+02,5.131144046783447266e+00
2.133333333333333262e-02,8.266666666666666607e-02,4.373991787433624268e-01,1.433310699462890625e+02,5.106387615203857422e+00
2.266666666666666829e-02,8.933333333333333404e-02,4.205594062805175781e-01,1.506591186523437500e+02,5.120172023773193359e+00
2.000000000000000042e-02,9.600000000000000200e-02,4.187661111354827881e-01,1.497769927978515625e+02,5.080082893371582031e+00
2.400000000000000050e-02,1.066666666666666735e-01,4.307363629341125488e-01,1.447459869384765625e+02,5.071071147918701172e+00
2.666666666666666838e-02,1.053333333333333344e-01,4.503347873687744141e-01,1.373991699218750000e+02,5.056310653686523438e+00
3.466666666666666508e-02,9.866666666666666641e-02,4.494036734104156494e-01,1.567825927734375000e+02,5.065722465515136719e+00
3.866666666666666863e-02,1.120000000000000023e-01,4.719033241271972656e-01,1.442865447998046875e+02,5.006669044494628906e+00
3.066666666666666499e-02,1.053333333333333344e-01,4.620669186115264893e-01,1.507870330810546875e+02,5.033477306365966797e+00
3.333333333333333287e-02,1.120000000000000023e-01,4.600186645984649658e-01,1.486097259521484375e+02,4.994665145874023438e+00
2.533333333333333270e-02,1.133333333333333276e-01,4.468061327934265137e-01,1.430112762451171875e+02,4.989862442016601562e+00
4.399999999999999745e-02,1.133333333333333276e-01,4.194509983062744141e-01,1.528544769287109375e+02,4.994411945343017578e+00
3.466666666666666508e-02,1.093333333333333379e-01,4.206415414810180664e-01,1.467060241699218750e+02,5.005002498626708984e+00
3.066666666666666499e-02,1.120000000000000023e-01,4.184765517711639404e-01,1.529490051269531250e+02,5.014427185058593750e+00
2.533333333333333270e-02,1.239999999999999991e-01,4.490965902805328369e-01,1.335944366455078125e+02,4.959975242614746094e+00
4.133333333333333304e-02,1.226666666666666600e-01,4.495513737201690674e-01,1.456283721923828125e+02,4.972113132476806641e+00
5.199999999999999761e-02,1.439999999999999891e-01,4.504746794700622559e-01,1.486118469238281250e+02,4.951513767242431641e+00
2.533333333333333270e-02,1.186666666666666703e-01,4.381833076477050781e-01,1.521702575683593750e+02,4.957461357116699219e+00
3.866666666666666863e-02,1.306666666666666532e-01,4.444025158882141113e-01,1.445667419433593750e+02,4.962794780731201172e+00
4.666666666666666879e-02,1.306666666666666532e-01,4.260072410106658936e-01,1.489311523437500000e+02,4.944147586822509766e+00
4.933333333333333320e-02,1.506666666666666710e-01,4.182626008987426758e-01,1.516416931152343750e+02,4.888852119445800781e+00
4.666666666666666879e-02,1.360000000000000098e-01,4.116439223289489746e-01,1.526736602783203125e+02,4.927766799926757812e+00
4.266666666666666524e-02,1.586666666666666781e-01,4.397872984409332275e-01,1.423907318115234375e+02,4.944188594818115234e+00
