0.000000000000000000e+00,2.300000000000000100e-01,5.637005863785743420e-01,6.910147289184570582e+03,3.568401516199112056e+00
1.000000000000000000e+00,2.452000000000000290e-01,5.653422164320945908e-01,6.872619427856445327e+03,3.446523701906204273e+00
2.000000000000000000e+00,2.487999999999999934e-01,5.666838090717792875e-01,6.556419031127929884e+03,3.512806387662887442e+00
3.000000000000000000e+00,2.314000000000000223e-01,5.602916657030582170e-01,6.791584974731445072e+03,3.984238489866256838e+00
4.000000000000000000e+00,2.106000000000000094e-01,5.529187597334385140e-01,7.437536606079101148e+03,4.746096738576889074e+00
5.000000000000000000e+00,1.996000000000000274e-01,5.486069919168948816e-01,7.586813729003906701e+03,5.507643523693084298e+00
6.000000000000000000e+00,1.904000000000000137e-01,5.390805783271789275e-01,8.120218098632812143e+03,6.804789319038390794e+00
7.000000000000000000e+00,1.798000000000000154e-01,5.345148509740829113e-01,8.448286524169921904e+03,8.038759897708892765e+00
8.000000000000000000e+00,1.752000000000000224e-01,5.268967721462249898e-01,9.045594617431641382e+03,9.495254412651062736e+00
9.000000000000000000e+00,1.631999999999999840e-01,5.201535183787345806e-01,9.658286062011718968e+03,1.015163056421279819e+01
